arquivo,linha,funcao,metodos,rota,tipo,acesso
apps/riob/source/server.py,24535,deletar_frete,DELETE,/api/fretes/<int:id>,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,24572,atualizar_frete,"PUT,PATCH",/api/fretes/<int:id>,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,24801,listar_fretes,GET,/api/fretes,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,24813,listar_notas_saida_frete,GET,/api/fretes/<int:id>/notas-saida,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,25153,usuario_logado_api,GET,/api/me,acao_contextual,"Minha conta / balao Comunicacao (Chat, IA e Telefonia)"
apps/riob/source/server.py,25173,chat_conversa,GET,/api/chat/conversa,acao_contextual,"Minha conta / balao Comunicacao (Chat, IA e Telefonia)"
apps/riob/source/server.py,25250,chat_download_anexo,GET,/api/chat/mensagens/<int:mensagem_id>/anexo,acao_contextual,"Minha conta / balao Comunicacao (Chat, IA e Telefonia)"
apps/riob/source/server.py,25285,chat_enviar_mensagem,POST,/api/chat/mensagens,acao_contextual,"Minha conta / balao Comunicacao (Chat, IA e Telefonia)"
apps/riob/source/server.py,25352,chat_marcar_lidas,PUT,/api/chat/marcar_lidas,acao_contextual,"Minha conta / balao Comunicacao (Chat, IA e Telefonia)"
apps/riob/source/server.py,25389,chat_unread,GET,/api/chat/unread,acao_contextual,"Minha conta / balao Comunicacao (Chat, IA e Telefonia)"
apps/riob/source/server.py,25431,listar_pontos_venda,GET,/api/pontos_venda,acao_da_tela,/apps/riob#vendas:pontosvenda
apps/riob/source/server.py,25550,criar_ponto_venda,POST,/api/pontos_venda,acao_da_tela,/apps/riob#vendas:pontosvenda
apps/riob/source/server.py,25582,atualizar_ponto_venda,PUT,/api/pontos_venda/<int:item_id>,acao_da_tela,/apps/riob#vendas:pontosvenda
apps/riob/source/server.py,25615,deletar_ponto_venda,DELETE,/api/pontos_venda/<int:item_id>,acao_da_tela,/apps/riob#vendas:pontosvenda
apps/riob/source/server.py,25731,importar_pontos_venda_csv,POST,/api/pontos_venda/importar_csv,acao_da_tela,/apps/riob#vendas:pontosvenda
apps/riob/source/server.py,25751,relatorio_pontos_venda,GET,/api/pontos_venda/relatorio,acao_da_tela,/apps/riob#vendas:pontosvenda
apps/riob/source/server.py,25835,listar_comissao_lancamentos,GET,/api/comissao/lancamentos,acao_da_tela,/apps/riob#comissao
apps/riob/source/server.py,25990,exportar_comissao_lancamentos_xlsx,GET,/api/comissao/lancamentos/exportar-xlsx,acao_da_tela,/apps/riob#comissao
apps/riob/source/server.py,26019,criar_comissao_lancamento,POST,/api/comissao/lancamentos,acao_da_tela,/apps/riob#comissao
apps/riob/source/server.py,26106,editar_comissao_lancamento,"PUT,PATCH",/api/comissao/lancamentos/<int:item_id>,acao_da_tela,/apps/riob#comissao
apps/riob/source/server.py,26195,deletar_comissao_lancamento,DELETE,/api/comissao/lancamentos/<int:item_id>,acao_da_tela,/apps/riob#comissao
apps/riob/source/server.py,26215,listar_comissao_cadastros,GET,/api/comissao/cadastros,acao_da_tela,/apps/riob#comissao
apps/riob/source/server.py,26248,criar_comissao_cadastro,POST,/api/comissao/cadastros,acao_da_tela,/apps/riob#comissao
